target_id	length	eff_length	est_counts	tpm
NM_001308899.1	2293	2194	2.39019	1.11784
NM_001308902.1	785	686	0	0
NM_001308905.1	1535	1436	7	5.00183
NM_001308906.2	2136	2037	6.08129e-06	3.0633e-06
NM_001308908.1	908	809	0	0
NM_001308909.1	1836	1737	72	42.5322
NM_001308913.1	2259	2160	0	0
NM_001308915.1	1541	1442	2085	1483.63
NM_001308918.1	965	866	0	0
NM_001308924.1	3079	2980	3	1.03298
NM_001319969.1	1722	1623	56	35.4042
NM_001319970.1	1068	969	84	88.9489
NM_001367274.1	1042	943	8.96362e-05	9.75342e-05
NM_001367275.1	1033	934	1.52735	1.67794
NM_001367293.1	2261	2162	0.000146536	6.95464e-05
NM_001367294.1	2136	2037	596.603	300.524
NM_001367295.1	2230	2131	73.4471	35.3652
NM_001367296.1	2105	2006	31.3627	16.0423
XM_011413559.3	1856	1757	0	0
XM_011413566.3	3391	3292	2	0.623383
XM_011413583.3	1341	1242	0	0
XM_011413585.3	1269	1170	0	0
XM_011413589.3	5392	5293	0.191475	0.0371189
XM_011413590.3	5222	5123	64.2681	12.8723
XM_011413596.3	1119	1020	0	0
XM_011413597.3	2536	2437	0	0
XM_011413601.3	3080	2981	0	0
XM_011413602.3	3013	2914	16	5.63398
XM_011413623.3	1877	1778	4	2.30841
XM_011413624.3	2409	2310	21	9.32808
XM_011413626.3	5017	4918	50	10.432
XM_011413629.3	3564	3465	0	0
XM_011413631.3	1371	1272	0	0
XM_011413632.3	1739	1640	0	0
XM_011413633.3	1667	1568	0	0
XM_011413636.3	1087	988	24	24.9252
XM_011413642.3	1701	1602	0	0
XM_011413646.3	1893	1794	20.9997	12.0109
XM_011413649.3	806	707	857	1243.79
XM_011413651.3	3224	3125	7	2.29844
XM_011413652.3	3776	3677	2.98393	0.832684
XM_011413653.3	3811	3712	0.000197071	5.44752e-05
XM_011413654.3	3795	3696	0.0158724	0.00440652
XM_011413655.3	2831	2732	0	0
XM_011413656.3	5026	4927	7.98414	1.66276
XM_011413657.3	4988	4889	0	0
XM_011413658.3	4994	4895	1.22033	0.255805
XM_011413659.3	4990	4891	2.80021	0.58746
XM_011413660.3	4856	4757	24.8365	5.35725
XM_011413662.3	1889	1790	3	1.7197
XM_011413664.3	2379	2280	3.1878	1.43463
XM_011413665.3	2523	2424	25	10.5826
XM_011413666.3	2845	2746	22.552	8.42692
XM_011413667.3	2122	2023	0	0
XM_011413668.3	2028	1929	1	0.531928
XM_011413669.3	1984	1885	0	0
XM_011413671.3	2089	1990	0	0
XM_011413672.3	2083	1984	0	0
XM_011413673.3	2083	1984	0	0
XM_011413674.3	2009	1910	0	0
XM_011413675.3	1464	1365	0	0
XM_011413676.3	4562	4463	8.56622	1.96946
XM_011413677.3	5397	5298	0	0
XM_011413678.3	4041	3942	2.43378	0.633505
XM_011413680.3	2785	2686	40	15.2805
XM_011413681.3	1518	1419	0	0
XM_011413682.3	1820	1721	27.9999	16.694
XM_011413683.3	2233	2134	0	0
XM_011413684.3	772	673	0	0
XM_011413685.3	631	532	1	1.92874
XM_011413697.3	1818	1719	13	7.75983
XM_011413700.3	4553	4454	3.88988	0.896129
XM_011413701.3	1168	1069	1	0.959859
XM_011413703.3	1681	1582	136	88.2099
XM_011413705.3	3383	3284	1	0.312451
XM_011413706.3	4541	4442	60.3033	13.9299
XM_011413707.3	3483	3384	0	0
XM_011413712.3	699	600	1	1.71015
XM_011413713.3	723	624	0	0
XM_011413714.3	3472	3373	6	1.82524
XM_011413715.3	4558	4459	1.24417	0.286304
XM_011413717.3	3099	3000	5	1.71015
XM_011413718.3	4729	4630	0.0202257	0.00448237
XM_011413719.3	4696	4597	28.9798	6.46853
XM_011413720.3	4665	4566	0	0
XM_011413721.3	4774	4675	1.09162e-06	2.39592e-07
XM_011413722.3	4780	4681	2.96573e-07	6.50096e-08
XM_011413725.3	4434	4335	0	0
XM_011413726.3	4183	4084	0	0
XM_011413727.3	4190	4091	0	0
XM_011413728.3	4138	4039	0	0
XM_011413730.3	1529	1430	0	0
XM_011413731.3	1523	1424	4	2.88227
XM_011413732.3	4278	4179	523.902	128.636
XM_011413733.3	2435	2336	500.47	219.832
XM_011413734.3	3490	3391	7.41313	2.24315
XM_011413735.3	1477	1378	21.4945	16.0053
XM_011413737.3	2520	2421	6	2.54297
XM_011413738.3	3181	3082	7.25661	2.41594
XM_011413741.3	2293	2194	17	7.95055
XM_011413745.3	3863	3764	0	0
XM_011413746.3	3839	3740	48	13.1691
XM_011413747.3	6808	6709	12.9419	1.97936
XM_011413748.3	968	869	659	778.127
XM_011413752.3	3017	2918	0	0
XM_011413754.3	2575	2476	4	1.65766
XM_011413756.3	1488	1389	3	2.21617
XM_011413758.3	2034	1935	35	18.5597
XM_011413759.3	7204	7105	57	8.23182
XM_011413760.2	1093	994	3	3.09685
XM_011413769.3	2933	2834	7.18074	2.59988
XM_011413770.3	1156	1057	0	0
XM_011413771.3	1068	969	0	0
XM_011413773.3	1135	1036	0	0
XM_011413775.3	1096	997	0	0
XM_011413776.3	1084	985	0	0
XM_011413777.3	1063	964	0	0
XM_011413778.3	1045	946	0	0
XM_011413779.3	931	832	0	0
XM_011413780.3	1024	925	0.290209	0.321925
XM_011413781.3	910	811	0	0
XM_011413788.3	1868	1769	0	0
XM_011413790.3	1816	1717	6.95365	4.15554
XM_011413795.3	1103	1004	6.12949	6.26434
XM_011413797.3	1102	1003	16.8705	17.2589
XM_011413798.3	5913	5814	0	0
XM_011413799.3	5434	5335	2.17341e-08	4.18015e-09
XM_011413800.3	5322	5223	50	9.82279
XM_011413801.3	5988	5889	0	0
XM_011413804.3	2175	2076	12	5.93115
XM_011413807.3	1697	1598	0	0
XM_011413808.3	1617	1518	0	0
XM_011413809.3	3950	3851	0.0487421	0.0129872
XM_011413810.3	3926	3827	27.9513	7.49424
XM_011413814.3	4473	4374	78.1387	18.3304
XM_011413817.3	2358	2259	0	0
XM_011413822.3	2095	1996	1	0.514073
XM_011413823.3	1785	1686	0	0
XM_011413829.1	1224	1125	0	0
XM_011413836.3	1683	1584	3	1.94335
XM_011413837.2	2457	2358	1.07344	0.467109
XM_011413838.3	1264	1165	2	1.76153
XM_011413839.3	2474	2375	0.000726185	0.000313739
XM_011413840.3	2940	2841	21.0081	7.58754
XM_011413849.3	3867	3768	13	3.54012
XM_011413850.3	1454	1355	36	27.2614
XM_011413859.3	1806	1707	2	1.20221
XM_011413863.3	893	794	0	0
XM_011413864.3	765	666	7	10.7847
XM_011413865.3	1284	1185	9	7.79308
XM_011413866.3	1478	1379	34.1365	25.4004
XM_011413868.3	1895	1796	5	2.85659
XM_011413890.3	675	576	15	26.7211
XM_011413895.3	2779	2680	10	3.82869
XM_011413899.3	2381	2282	2	0.899289
XM_011413901.3	2009	1910	0	0
XM_011413903.3	1973	1874	0	0
XM_011413908.3	1926	1827	1	0.561625
XM_011413910.3	2729	2630	0	0
XM_011413911.3	3906	3807	0	0
XM_011413912.3	3896	3797	0	0
XM_011413918.3	4314	4215	7	1.70406
XM_011413919.3	985	886	5	5.79057
XM_011413923.3	1378	1279	0	0
XM_011413924.3	802	703	4	5.83834
XM_011413925.3	1296	1197	0	0
XM_011413926.3	804	705	24	34.9307
XM_011413927.3	2109	2010	0	0
XM_011413928.3	1532	1433	0	0
XM_011413939.3	2788	2689	1	0.381588
XM_011413943.3	1091	992	0	0
XM_011413944.3	1437	1338	0	0
XM_011413945.2	1340	1241	3	2.48047
XM_011413946.3	4255	4156	9.9589	2.45879
XM_011413947.3	2434	2335	10.6116	4.66316
XM_011413948.3	3162	3063	8.37706	2.80627
XM_011413949.3	2223	2124	31.0524	15.0012
XM_011413950.3	1401	1302	8	6.30469
XM_011413951.3	1430	1331	0	0
XM_011413953.3	1832	1733	0	0
XM_011413954.3	1480	1381	20	14.8601
XM_011413955.3	1190	1091	7	6.58352
XM_011413956.3	1707	1608	0	0
XM_011413957.2	584	485	175	370.238
XM_011413958.3	5029	4930	3	0.624395
XM_011413964.3	1044	945	0	0
XM_011413966.3	1125	1026	7	7.00061
XM_011413967.3	2646	2547	7	2.82003
XM_011413968.3	1816	1717	10	5.97606
XM_011413969.3	3213	3114	0	0
XM_011413970.3	3192	3093	0	0
XM_011413971.3	3177	3078	0	0
XM_011413972.3	3175	3076	0	0
XM_011413973.3	3164	3065	0	0
XM_011413974.3	3156	3057	0	0
XM_011413975.3	3121	3022	0	0
XM_011413976.3	3383	3284	0	0
XM_011413977.3	3070	2971	0	0
XM_011413978.3	3353	3254	0	0
XM_011413979.3	3320	3221	0	0
XM_011413981.3	2981	2882	0	0
XM_011413982.3	3252	3153	0	0
XM_011413986.3	3204	3105	0	0
XM_011413987.3	3555	3456	0	0
XM_011413988.3	3234	3135	0	0
XM_011413989.3	2895	2796	11.0413	4.05199
XM_011413990.3	2888	2789	140.959	51.8595
XM_011413991.3	2622	2523	2	0.813388
XM_011413992.3	1675	1576	0	0
XM_011413993.3	1619	1520	0	0
XM_011413994.3	13498	13399	1.31441	0.100657
XM_011414000.3	1926	1827	36.7738	20.6531
XM_011414001.3	1731	1632	150	94.3096
XM_011414002.3	1343	1244	1	0.82483
XM_011414007.3	3220	3121	2	0.657538
XM_011414010.3	1906	1807	39.8571	22.6325
XM_011414011.3	2514	2415	0	0
XM_011414013.3	2231	2132	5.29904e-05	2.55032e-05
XM_011414014.3	2742	2643	0	0
XM_011414015.3	2209	2110	1.99995	0.97257
XM_011414021.3	3015	2916	9	3.16694
XM_011414022.3	1884	1785	6	3.44904
XM_011414023.3	1647	1548	2	1.3257
XM_011414024.3	2888	2789	2	0.735811
XM_011414025.3	1976	1877	0	0
XM_011414027.3	1729	1630	0	0
XM_011414028.3	2356	2257	12	5.4555
XM_011414031.3	1831	1732	10	5.9243
XM_011414033.3	1253	1154	13.133	11.6773
XM_011414034.3	1244	1145	6.86697	6.15382
XM_011414036.3	1241	1142	0	0
XM_011414037.3	2800	2701	0	0
XM_011414038.3	2719	2620	7	2.74146
XM_011414039.3	4264	4165	72	17.7379
XM_011414041.3	4210	4111	5.3291e-06	1.33012e-06
XM_011414043.3	1436	1337	0	0
XM_011414044.3	1398	1299	0	0
XM_011414047.3	959	860	19	22.6694
XM_011414056.3	980	881	0	0
XM_011414058.3	720	621	23	38.0033
XM_011414059.3	691	592	5	8.66629
XM_011414060.3	1165	1066	3	2.88768
XM_011414061.3	1112	1013	0	0
XM_011414062.3	3449	3350	1	0.306295
XM_011414065.3	2458	2359	27	11.7441
XM_011414068.3	1131	1032	4	3.97709
XM_011414082.3	1934	1835	13	7.26929
XM_011414093.3	2059	1960	0	0
XM_011414106.3	2201	2102	5	2.44074
XM_011414107.3	2275	2176	0	0
XM_011414108.3	1043	944	6.75129	7.33838
XM_011414111.3	2428	2329	87.4831	38.5425
XM_011414112.3	1193	1094	44	41.2687
XM_011414113.3	2734	2635	4.39674e-07	1.71212e-07
XM_011414114.3	2700	2601	0.236397	0.0932582
XM_011414115.3	2697	2598	0.763602	0.301587
XM_011414116.3	3528	3429	9.42406	2.82004
XM_011414117.3	3171	3072	0	0
XM_011414118.3	3098	2999	20.147	6.89318
XM_011414120.2	2004	1905	0	0
XM_011414124.3	1356	1257	4	3.2652
XM_011414126.3	2873	2774	0	0
XM_011414127.3	2773	2674	0.00232281	0.000891329
XM_011414128.3	3687	3588	41	11.7251
XM_011414129.3	2991	2892	19	6.74125
XM_011414130.3	816	717	0	0
XM_011414131.3	2000	1901	0	0
XM_011414132.3	2816	2717	3	1.13297
XM_011414133.3	1755	1656	4	2.47848
XM_011414135.3	1689	1590	0	0
XM_011414136.3	1614	1515	0	0
XM_011414137.3	1596	1497	0	0
XM_011414141.3	1452	1353	20	15.1676
XM_011414142.3	3450	3351	0	0
XM_011414143.3	3044	2945	15.0905	5.25778
XM_011414145.3	2633	2534	5	2.02464
XM_011414146.3	753	654	0	0
XM_011414147.3	697	598	0	0
XM_011414148.3	678	579	0	0
XM_011414149.3	2005	1906	22	11.8436
XM_011414150.3	1799	1700	59	35.6113
XM_011414151.3	2186	2087	2	0.983315
XM_011414152.3	3041	2942	7	2.44141
XM_011414153.3	1023	924	28	31.0936
XM_011414154.3	875	776	17	22.4787
XM_011414155.3	575	476	0	0
XM_011414156.3	1538	1439	66	47.0618
XM_011414157.3	615	516	1242	2469.77
XM_011414159.3	2129	2030	0	0
XM_011414160.3	1785	1686	1.9951	1.2142
XM_011414161.3	1795	1696	0.00490449	0.00296724
XM_011414164.3	902	803	0	0
XM_011414165.3	1628	1529	0	0
XM_011414166.3	1444	1345	7	5.34024
XM_011414168.3	625	526	0	0
XM_011414169.3	2043	1944	7	3.69476
XM_011414170.3	1528	1429	0	0
XM_011414173.3	950	851	16.5169	19.9152
XM_011414175.3	1148	1049	1	0.978159
XM_011414177.3	1424	1325	7	5.42085
XM_011414188.3	2196	2097	4.8363	2.36646
XM_011414189.3	2418	2319	0	0
XM_011414198.3	3049	2950	2	0.695653
XM_011414204.3	1736	1637	0	0
XM_011414205.3	2631	2532	0	0
XM_011414208.3	2157	2058	0	0
XM_011414209.3	2634	2535	17	6.88107
XM_011414211.3	2257	2158	0	0
XM_011414212.3	7851	7752	2.0526	0.271692
XM_011414214.3	2059	1960	0	0
XM_011414219.3	963	864	9.16667	10.8864
XM_011414222.2	7744	7645	1.89835	0.254791
XM_011414225.3	2339	2240	5	2.29038
XM_011414226.3	5727	5628	72.9429	13.2988
XM_011414228.3	1094	995	0	0
XM_011414230.3	7727	7628	18.2243	2.45146
XM_011414231.3	2098	1999	1	0.513301
XM_011414232.3	5181	5082	0	0
XM_011414233.3	2095	1996	12.439	6.39455
XM_011414238.3	1086	987	6	6.23762
XM_011414239.2	7727	7628	18.2243	2.45146
XM_011414244.3	1423	1324	25.3148	19.6187
XM_011414248.3	3683	3584	86	24.6216
XM_011414250.3	2458	2359	6	2.60981
XM_011414253.3	3892	3793	10.9659	2.96651
XM_011414254.3	3043	2944	0	0
XM_011414255.3	7845	7746	4.50772	0.597124
XM_011414256.3	992	893	0	0
XM_011414257.3	1002	903	0	0
XM_011414258.3	2370	2271	11	4.97005
XM_011414260.3	3650	3551	0	0
XM_011414261.3	2538	2439	5	2.1035
XM_011414263.3	7824	7725	71.0928	9.44304
XM_011414269.2	2106	2007	11	5.62381
XM_011414270.3	2145	2046	3.54327e-08	1.77698e-08
XM_011414271.3	1339	1240	14.9047	12.3335
XM_011414273.3	677	578	2	3.55048
XM_011414274.3	1699	1600	0	0
XM_011414275.3	2147	2048	2.07568e-07	1.03996e-07
XM_011414276.3	2341	2242	0	0
XM_011414277.2	1072	973	103	108.62
XM_011414280.3	1717	1618	0	0
XM_011414282.3	2022	1923	4.7136	2.51512
XM_011414284.3	1793	1694	2	1.21144
XM_011414285.3	1473	1374	59.1507	44.1732
XM_011414286.3	1526	1427	53.8492	38.7204
XM_011414287.3	1491	1392	0.00010691	7.88067e-05
XM_011414290.3	2440	2341	0	0
XM_011414295.3	2515	2416	2	0.849411
XM_011414313.3	1395	1296	4	3.16694
XM_011414314.3	4844	4745	49	10.5961
XM_011414316.3	1956	1857	4	2.21021
XM_011414319.3	1291	1192	0	0
XM_011414320.3	1290	1191	0	0
XM_011414321.3	2638	2539	0	0
XM_011414324.3	1230	1131	1	0.90724
XM_011414325.3	935	836	4	4.90952
XM_011414327.3	1081	982	0	0
XM_011414328.3	1116	1017	0	0
XM_011414329.3	904	805	0	0
XM_011414333.3	981	882	0	0
XM_011414334.3	1367	1268	11	8.9014
XM_011414342.3	2758	2659	32.9956	12.7328
XM_011414343.3	2718	2619	5.62325e-07	2.20311e-07
XM_011414344.3	2695	2596	0.00438622	0.00173369
XM_011414346.3	1138	1039	9.74092	9.61987
XM_011414352.3	3253	3154	39	12.6878
XM_011414353.3	1968	1869	0	0
XM_011414354.3	1882	1783	19.9781	11.4971
XM_011414358.3	2060	1961	0	0
XM_011414366.3	2120	2021	0	0
XM_011414371.3	733	634	0	0
XM_011414372.3	737	638	0	0
XM_011414373.3	1971	1872	0	0
XM_011414376.3	1267	1168	0	0
XM_011414378.3	2204	2105	0	0
XM_011414379.3	1331	1232	0	0
XM_011414380.3	1864	1765	1.7374	1.01004
XM_011414381.3	1858	1759	55.2626	32.2367
XM_011414382.3	1990	1891	0	0
XM_011414386.3	2449	2350	0.000846378	0.000369557
XM_011414388.3	3246	3147	0	0
XM_011414389.2	2057	1958	0	0
XM_011414391.3	1358	1259	0	0
XM_011414393.3	5310	5211	0	0
XM_011414394.3	4337	4238	0	0
XM_011414395.3	4424	4325	0	0
XM_011414396.3	4797	4698	0	0
XM_011414398.3	4384	4285	0	0
XM_011414402.3	4928	4829	0	0
XM_011414404.3	4805	4706	96.3443	21.0068
XM_011414414.3	2055	1956	8.10071	4.24952
XM_011414418.3	3538	3439	15	4.47553
XM_011414437.3	1997	1898	0	0
XM_011414451.3	1484	1385	1	0.740858
XM_011414452.3	1949	1850	0	0
XM_011414454.3	1530	1431	2	1.43409
XM_011414455.3	1362	1263	1	0.812422
XM_011414456.3	2582	2483	0	0
XM_011414457.3	3088	2989	0	0
XM_011414463.3	4538	4439	2	0.462306
XM_011414464.1	1317	1218	0	0
XM_011414465.3	2342	2243	28	12.809
XM_011414466.3	5485	5386	2.89462e-07	5.51455e-08
XM_011414467.3	5329	5230	1.16996e-05	2.29539e-06
XM_011414473.3	1049	950	0	0
XM_011414474.3	1736	1637	0	0
XM_011414475.3	901	802	2.5	3.19853
XM_011414476.3	1965	1866	2.90923	1.59975
XM_011414478.3	3354	3255	103.753	32.7066
XM_011414479.3	3313	3214	0.329938	0.105335
XM_011414480.3	3751	3652	2	0.561933
XM_011414481.3	1706	1607	16	10.2162
XM_011414482.3	2158	2059	171	85.2167
XM_011414483.3	3426	3327	22	6.78508
XM_011414484.3	947	848	0	0
XM_011414485.3	935	836	0	0
XM_011414486.3	926	827	0	0
XM_011414488.3	2191	2092	0	0
XM_011414489.3	1921	1822	2	1.12633
XM_011414491.3	2693	2594	13.4404	5.31652
XM_011414492.3	2500	2401	14.5596	6.22217
XM_011414494.3	699	600	5	8.55074
XM_011414495.2	2328	2229	0	0
XM_011414498.3	2377	2278	8	3.60347
XM_011414504.3	1202	1103	0	0
XM_011414505.3	1196	1097	0	0
XM_011414506.3	1127	1028	0.0182419	0.018208
XM_011414511.3	3531	3432	16.2654	4.86298
XM_011414512.3	713	614	1	1.67115
XM_011414513.3	1745	1646	0	0
XM_011414515.3	1157	1058	18	17.4571
XM_011414517.3	953	854	0	0
XM_011414518.3	1518	1419	10	7.23107
XM_011414519.3	1320	1221	8.83846	7.42756
XM_011414521.3	1108	1009	0	0
XM_011414523.2	945	846	144.707	175.511
XM_011414524.3	759	660	0	0
XM_011414525.3	1497	1398	2	1.46794
XM_011414526.3	1164	1065	0	0
XM_011414529.3	963	864	0	0
XM_011414531.3	2120	2021	0.00248388	0.0012611
XM_011414532.3	2104	2005	7.98541	4.08666
XM_011414533.3	1853	1754	23.4587	13.7233
XM_011414534.3	1680	1581	33.5534	21.7766
XM_011414535.3	771	672	1	1.52692
XM_011414541.3	4998	4899	13	2.72283
XM_011414547.3	3337	3238	0	0
XM_011414548.3	3328	3229	0	0
XM_011414549.3	3328	3229	0	0
XM_011414550.3	3319	3220	0	0
XM_011414551.3	3316	3217	0	0
XM_011414554.3	3316	3217	0	0
XM_011414555.3	3301	3202	0	0
XM_011414556.3	3295	3196	0	0
XM_011414557.3	3286	3187	0	0
XM_011414558.3	3280	3181	0	0
XM_011414559.3	3280	3181	0	0
XM_011414560.3	3277	3178	0	0
XM_011414561.3	3277	3178	0	0
XM_011414562.3	3268	3169	2.56645e-08	8.30988e-09
XM_011414563.3	3259	3160	4.61584e-07	1.49882e-07
XM_011414564.3	3250	3151	8.37046e-06	2.72575e-06
XM_011414565.3	3241	3142	0.000153055	4.99834e-05
XM_011414566.3	3232	3133	0.00282206	0.000924252
XM_011414567.3	3226	3127	0.0197879	0.00649317
XM_011414568.3	3785	3686	0	0
XM_011414570.3	4538	4439	0.0160889	0.00371901
XM_011414571.3	4499	4400	125.984	29.3797
XM_011414574.3	1564	1465	1	0.700402
XM_011414576.3	773	674	15	22.8358
XM_011414577.3	2143	2044	0	0
XM_011414579.3	2471	2372	1	0.432584
XM_011414582.3	3081	2982	0	0
XM_011414583.3	2807	2708	0	0
XM_011414584.3	2771	2672	0	0
XM_011414586.3	3108	3009	0	0
XM_011414587.3	2741	2642	0	0
XM_011414588.3	4328	4229	0	0
XM_011414589.3	2604	2505	52.5937	21.5432
XM_011414590.3	5340	5241	9.36851	1.83418
XM_011414591.3	5329	5230	79.2029	15.539
XM_011414594.3	972	873	0	0
XM_011414598.1	462	363	0	0
XM_011414600.3	5728	5629	5.83489	1.06362
XM_011414614.3	3988	3889	0	0
XM_011414615.3	3929	3830	0.000348328	9.332e-05
XM_011414616.3	3895	3796	2.99585	0.809802
XM_011414618.3	2021	1922	17	9.07571
XM_011414619.3	1349	1250	5	4.10436
XM_011414621.3	1129	1030	28.5793	28.4708
XM_011414622.3	3058	2959	0	0
XM_011414623.3	2690	2591	5.42068	2.1467
XM_011414624.3	1815	1716	9	5.38158
XM_011414641.3	2221	2122	2.93794	1.42063
XM_011414644.3	2249	2150	0	0
XM_011414646.3	2617	2518	11	4.48252
XM_011414648.3	1251	1152	3	2.67211
XM_011414649.3	2035	1936	3.48446	1.84678
XM_011414651.3	2090	1991	1	0.515364
XM_011414652.3	1626	1527	13	8.73553
XM_011414655.3	1033	934	81	88.9863
XM_011414657.3	3264	3165	2.55242	0.827491
XM_011414658.3	3768	3669	16.3232	4.56502
XM_011414659.3	3165	3066	0	0
XM_011414661.3	3076	2977	0	0
XM_011414663.3	2970	2871	0	0
XM_011414664.3	3013	2914	40.4475	14.2425
XM_011414668.3	3608	3509	0	0
XM_011414669.3	3257	3158	0	0
XM_011414676.3	3297	3198	0	0
XM_011414680.3	1790	1691	0	0
XM_011414688.3	1606	1507	0	0
XM_011414689.3	1538	1439	26	18.5395
XM_011414690.3	656	557	0	0
XM_011414694.2	598	499	1	2.05629
XM_011414697.3	2328	2229	13	5.98437
XM_011414698.3	2359	2260	0.943776	0.428495
XM_011414699.3	2353	2254	14.0562	6.39882
XM_011414700.3	2348	2249	0	0
XM_011414701.3	2331	2232	0	0
XM_011414703.3	2747	2648	0	0
XM_011414704.3	1005	906	1	1.13255
XM_011414707.3	1831	1732	5	2.96215
XM_011414710.3	1545	1446	0	0
XM_011414711.3	10982	10883	60	5.65702
XM_011414712.3	3930	3831	5	1.33919
XM_011414715.3	3560	3461	0	0
XM_011414716.3	3273	3174	46.7043	15.0986
